ID,UUID,Category,Type,Name,Gender,MovementType,Description,VideoType,VideoS3Key,VideoName,VideoURL,ThumbnailType,ThumbnailS3Key,ThumbnailName,ThumbnailURL,State
692,69a25b98-102f-4c71-b4b2-b80503914e0f,Ground-Based Exercises,System,Prone Hip External Rotation,Female,Warmups & Mobility Fillers,1. Lie face-down. 2. Tuck your tailbone under and use your abs to pull your ribs down. 3. Rotate your foot outward while moving only at the hips. Keep your lower back still and your abs tightly braced in order to stabilize your spine. 4. Place a rolled-up towel under your waist if you have discomfort in your low back.,Vimeo,,Prone Hip External Rotation,https://vimeo.com/111471300,External URL,tenant/1/private/upload/file/111471300.jpg,111471300.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/111471300.jpg,Active
693,c8c60f4a-6bf5-4b2a-ab6f-1e44f59229dd,Ground-Based Exercises,System,Prone Hip Internal Rotation,Female,Warmups & Mobility Fillers,1. Lie face-down. 2. Tuck your tailbone under and use your abs to pull your ribs down. 3. Rotate your foot inward while moving only at the hips. Keep your lower back still and your abs tightly braced in order to stabilize your spine. 4. Place a rolled-up towel under your waist if you have discomfort in your low back.,Vimeo,,Prone Hip Internal Rotation,https://vimeo.com/111471576,External URL,tenant/1/private/upload/file/111471576.jpg,111471576.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/111471576.jpg,Active
694,5dab0dba-6039-4e86-8bf1-a9f6b76b695d,Ground-Based Exercises,System,Prone Hip-Flexed Rocking,Female,Warmups & Mobility Fillers,"1. Begin by getting down on all fours. 2. Extend one leg straight out. 3. Keep your abs braced, pelvis square and tailbone tucked under. 4. Move your hips laterally without moving from your lower back.",Vimeo,,Prone Hip-Flexed Rocking,https://vimeo.com/111471577,External URL,tenant/1/private/upload/file/111471577.jpg,111471577.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/111471577.jpg,Active
472,639a2582-bb4b-452f-907d-02805a8c4e37,Dumbbell,System,Prone Row to External Rotation,Female,Corrective Work,"1. Keep your chin tucked and head in line with the rest of your spine. 2. Keep your abs tight, your ribs down and your tailbone tucked under. 3. Squeeze your shoulder blades together and downward and then rotate outward at your shoulders only. 4. Don’t jut your chin out, shrug your shoulders, allow your shoulders to roll forward, or arch your lower back.
",Vimeo,,Prone Row to External Rotation,https://vimeo.com/111471578,External URL,tenant/1/private/upload/file/111471578.jpg,111471578.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/111471578.jpg,Active
475,61879888-5744-4233-a96a-207840d38598,Bodyweight,System,Prone T Raise,Female,Corrective Work,"1. Keep your chin tucked and head in line with the rest of your spine. 2. Tuck your tailbone under and use your abs to keep your ribs pulled down. 3. With your thumbs up, squeeze your shoulder blades together as you move your hands outward. 4. Don’t jut your chin out, shrug your shoulders, allow your shoulders to roll forward, or arch your lower back.
",Vimeo,,Prone T Raise,https://vimeo.com/111471580,External URL,tenant/1/private/upload/file/111471580.jpg,111471580.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/111471580.jpg,Active
476,b72cc283-85de-4636-8cfb-faf1f78fdb34,Bodyweight,System,Prone Y Raise,Female,Corrective Work,"1. Keep your chin tucked and head in line with the rest of your spine. 2. Tuck your tailbone under and use your abs to keep your ribs pulled down. 3. With your thumbs up, squeeze your shoulder blades together as you move your hands outward. 4. Don’t jut your chin out, shrug your shoulders, allow your shoulders to roll forward, or arch your lower back.
",Vimeo,,Prone Y Raise,https://vimeo.com/111471582,External URL,tenant/1/private/upload/file/111471582.jpg,111471582.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/111471582.jpg,Active
477,0351725c-6107-413c-bbb5-18626f2b4793,Bodyweight,System,Prone YTI,Female,Corrective Work,"1. Keep your chin tucked and head in line with the rest of your spine. 2. Tuck your tailbone under and use your abs to keep your ribs pulled down. 3. With your thumbs up, squeeze your shoulder blades together as you move your arms in the YTI motion. 4. Don’t jut your chin out, shrug your shoulders, allow your shoulders to roll forward, or arch your lower back.
",Vimeo,,Prone YTI,https://vimeo.com/111472865,External URL,tenant/1/private/upload/file/111472865.jpg,111472865.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/111472865.jpg,Active
684,52c71b58-f1d4-4541-81e4-f3423eb60dc3,Bar,System,Pull-Up,Female,Vertical Pulling,1. Fully extend your arms and let your shoulder blades spread at the bottom. 2. Pull the bar to your chest. 3. Finish the motion with your shoulder blades squeezed fully together and down and your elbows just behind your ribs. 4. Don't let your shoulders pop forward at the finish.,Vimeo,,Pull-Up,https://vimeo.com/111472867,External URL,tenant/1/private/upload/file/111472867.jpg,111472867.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/111472867.jpg,Active
685,8fe9649e-f964-49ff-904b-597d63625579,Bar,System,Pull-Up With Iso,Female,Vertical Pulling,1. Fully extend your arms and let your shoulder blades spread at the bottom. 2. Pull the bar to your chest. 3. Finish the motion with your shoulder blades squeezed fully together and down and your elbows just behind your ribs. 4. Don't let your shoulders pop forward at the finish.,Vimeo,,Pull-Up With Iso,https://vimeo.com/111472869,External URL,tenant/1/private/upload/file/111472869.jpg,111472869.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/111472869.jpg,Active
506,659b0ef3-ae77-42d8-b7f1-4e3e07f6d203,Pushup,System,Pushup,Female,Horizontal Pressing,"1. Only lower as far down as you can without your shoulders popping forward. 2. Squeeze your shoulder blades together and downward at the bottom of the rep. 3. Keep your abs tight and your ribs pulled down so that your lower back doesn't arch. 4. Finish by spreading your shoulder blades apart, with your shoulders pulled down away from your ears.",Vimeo,,Pushup,https://vimeo.com/111472871,External URL,tenant/1/private/upload/file/111472871.jpg,111472871.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/111472871.jpg,Active
507,2ac18096-773a-4014-a4a7-8139b1961ecb,Pushup,System,Pushup Iso,Female,Horizontal Pressing,"1. Only lower as far down as you can without your shoulders popping forward. 2. Squeeze your shoulder blades together and downward at the bottom of the rep and hold this position for the allotted time. 3. Keep your abs tight and your ribs pulled down so that your lower back doesn't arch. 4. Finish by spreading your shoulder blades apart, with your shoulders pulled down away from your ears.",Vimeo,,Pushup Iso,https://vimeo.com/111472875,External URL,tenant/1/private/upload/file/111472875.jpg,111472875.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/111472875.jpg,Active
508,fa07617f-8faf-46ff-8f50-f3ac558a5578,Pushup,System,Pushup to Single-Arm Support,Female,Horizontal Pressing,"1. Only lower as far down as you can without your shoulders popping forward. 2. Squeeze your shoulder blades together and downward at the bottom of the rep. 3. Keep your abs tight and your ribs pulled down so that your lower back doesn't arch. 4. Finish the pushup and then reach one hand over to the opposite shoulder without arching your back, flaring your ribs or rotating your hips.",Vimeo,,Pushup to Single-Arm Support,https://vimeo.com/111473395,External URL,tenant/1/private/upload/file/111473395.jpg,111473395.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/111473395.jpg,Active
707,f975135a-217c-4e5b-88c0-f7b4d26567a3,Ground-Based Exercises,System,Quadruped Extension-Rotation,Female,Warmups & Mobility Fillers,"1. Keep your abs braced, chin tucked and head in line with the rest of your spine. Keep your tailbone tucked under. 2. With one hand clasped behind your head, rotate your shoulders forward. Move only at your upper back. 3. Follow your elbow with your eyes to help drive upper back movement.",Vimeo,,Quadruped Extension-Rotation,https://vimeo.com/111473397,External URL,tenant/1/private/upload/file/111473397.jpg,111473397.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/111473397.jpg,Active
485,5f64eb8e-a4f4-4887-99f8-19982ac514b5,Barbell,System,Rack Pull,Female,Hip-Hinge,"1. Begin with your abs tightly braced and your ribs pulled downward. Think of using your abs to control the space between your ribs and the front of your pelvis, and don't let them get further apart as you move. 2. Lower to the bar while pushing your hips back and loading a light stretch into your hamstrings. 3. Keep your weight on your heels, your feet straight forward, your knees straight over your little toes and abs braced. 4. Pull upward while maintaining good positioning (knees straight forward, neutral spine, weight through heels. 5. Keep your abs locked and ribs down at the top.",Vimeo,,Rack Pull,https://vimeo.com/111473401,External URL,tenant/1/private/upload/file/111473401.jpg,111473401.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/111473401.jpg,Active
708,ec4d8072-1968-4f50-a5ba-6a5ad92255cf,Ground-Based Exercises,System,Quadruped Rock Back,Female,Warmups & Mobility Fillers,1. Begin in an all-fours position. 2. Keep your abs braced and your ribs pulled down. Keep your head in line with the rest of your spine. 3. Push your hips back until you feel a stretch.,Vimeo,,Quadruped Rock Back,https://vimeo.com/111473402,External URL,tenant/1/private/upload/file/111473402.jpg,111473402.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/111473402.jpg,Active
695,862da8d0-7614-4c88-8ccd-5b82ad506223,Ground-Based Exercises,System,"Reach, Rock, Lift",Female,Warmups & Mobility Fillers,"1. Keep your ribs down and abs tight. Tuck your tailbone under so that you don’t arch your lower back. 2. Slide your arm out as far as it will go, roll your hand over, raise your arm up and lock your shoulder blade firmly downward and in. 3. Move from your arm and shoulder only.",Vimeo,,"Reach, Rock, Lift",https://vimeo.com/111473404,External URL,tenant/1/private/upload/file/111473404.jpg,111473404.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/111473404.jpg,Active
610,dfc4f270-0645-41f7-a93a-59a6c3409ff6,Lunge,System,Rear-Foot-Elevated Barbell Split Squat,Female,Single-Leg,"1. Think of using your abs to control the space between your ribs and the front of your pelvis, and don't let them get further apart as you move. 2. Step back onto the bench while keeping your pelvis square. 3. Space your feet so that at the bottom position your forward knee is at about 90 degrees, your forward shin is vertical and the trailing leg knee is just off the ground and slightly behind your hips. Your ankle should rest on the edge of the bench. 4. Don't let your pelvis roll open as you lower to the bottom position. 5. Keep your weight through your forward heel. 4. Squat upward while keeping your forward knee tracking straight over your toes and your abs tight. 5. Don't let your ribs flare or arch your lower back at the top.",Vimeo,,Rear-Foot-Elevated Barbell Split Squat,https://vimeo.com/111473741,External URL,tenant/1/private/upload/file/111473741.jpg,111473741.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/111473741.jpg,Active
581,d4ec8f1a-18a4-473b-a1d6-54ed34c78910,Lunge,System,Rear-Foot-Elevated Bodyweight Split Squat,Female,Single-Leg,"1. Think of using your abs to control the space between your ribs and the front of your pelvis, and don't let them get further apart as you move.. 2. Step back onto the bench while keeping your pelvis square. 3. Space your feet so that at the bottom position your forward knee is at about 90 degrees, your forward shin is vertical and the trailing leg knee is just off the ground and slightly behind your hips. Your ankle should rest on the edge of the bench. 4. Don't let your pelvis roll open as you lower to the bottom position. 5. Keep your weight through your forward heel. 4. Squat upward while keeping your forward knee tracking straight over your toes and your abs tight. 5. Don't let your ribs flare or arch your lower back at the top.",Vimeo,,Rear-Foot-Elevated Bodyweight Split Squat,https://vimeo.com/111473744,External URL,tenant/1/private/upload/file/111473744.jpg,111473744.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/111473744.jpg,Active
592,c2cd53d5-4b08-4875-83af-b70c5aebdaae,Lunge,System,Rear-Foot-Elevated Dumbbell Split Squat,Female,Single-Leg,"1. Think of using your abs to control the space between your ribs and the front of your pelvis, and don't let them get further apart as you move.. 2. Step back onto the bench while keeping your pelvis square. 3. Space your feet so that at the bottom position your forward knee is at about 90 degrees, your forward shin is vertical and the trailing leg knee is just off the ground and slightly behind your hips. Your ankle should rest on the edge of the bench. 4. Don't let your pelvis roll open as you lower to the bottom position. 5. Keep your weight through your forward heel. 4. Squat upward while keeping your forward knee tracking straight over your toes and your abs tight. 5. Don't let your ribs flare or arch your lower back at the top.",Vimeo,,Rear-Foot-Elevated Dumbbell Split Squat,https://vimeo.com/111473746,External URL,tenant/1/private/upload/file/111473746.jpg,111473746.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/111473746.jpg,Active
557,2adfcdd0-b9cc-4cd7-b969-5250c04b53f0,Dumbbell,System,Rear-Foot-Elevated Dumbbell Split Squat Jump,Female,Jumps,"1. Lock your ribs down with your abs and tuck your tailbone under. 2. Step back onto the bench while keeping your pelvis square. 3. Space your feet so that at the bottom position your forward knee is at about 90 degrees, your forward shin is vertical and the trailing leg knee is just off the ground and slightly behind your hips. Your ankle should rest on the edge of the bench. 4. Don't let your pelvis roll open as you lower to the bottom position. 5. Keep your weight through your forward heel. ",Vimeo,,Rear-Foot-Elevated Dumbbell Split Squat Jump,https://vimeo.com/111473749,External URL,tenant/1/private/upload/file/111473749.jpg,111473749.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/111473749.jpg,Active
